date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,582.53,1.78
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,204.29,0.63
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,427.7,1.31
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,248.74,0.76
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,404.55,1.24
2023-12-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,672.02,2.06
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,215.5,0.66
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1875,5.74
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1178.75,3.61
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,970.83,2.97
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1600,4.9
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,864.58,2.65
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,pulses and nuts,Beans,50,KG,actual,Retail,LKR,629.5,1.93
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,921,2.82
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1134.5,3.47
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,324,0.99
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,196.25,0.6
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,564,1.73
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,567,1.73
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,91.75,0.28
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,532.67,1.63
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,500,1.53
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,161.88,0.5
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,460.83,1.41
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,380,1.16
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,701.25,2.15
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,245.67,0.75
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2050,6.27
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1334,4.08
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,838.75,2.57
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2900,8.87
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1950,5.97
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,1309,4
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1317.92,4.03
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,200,0.61
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,562.5,1.72
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,555,1.7
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,88.33,0.27
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,575,1.76
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,303.33,0.93
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,721.25,2.21
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.3,0.73
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,52.2,0.16
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2020,6.18
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1272,3.89
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,910,2.78
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1873,5.73
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1119,3.42
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,838.5,2.57
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1562,4.78
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1183,3.62
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,1184,3.62
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1017,3.11
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1226,3.75
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,213,0.65
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,90.5,0.28
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,501.5,1.53
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,181,0.55
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,192,0.59
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,331,1.01
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,210,0.65
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,448.8,1.39
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220,0.68
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,259.4,0.81
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,51.96,0.16
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1300,4.04
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,1030,3.2
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,909.6,2.82
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1947.2,6.05
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1154.4,3.59
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,1192.8,3.7
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,pulses and nuts,Beans,50,KG,actual,Retail,LKR,895.2,2.78
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1180.8,3.67
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,340.4,1.06
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,664,2.06
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,1288,4
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,80,0.25
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,704,2.19
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,496.8,1.54
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,568,1.76
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,280.8,0.87
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,236.8,0.74
2024-01-15,Central,Kandy,Kandy,1912,7.29,80.59,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,712,2.21
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.33,0.78
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2350,7.3
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,793.33,2.46
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2275,7.07
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2050,6.37
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,315.8,0.98
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,194,0.6
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,739.2,2.3
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,1410.4,4.38
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,712,2.21
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,464,1.44
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,419.5,1.3
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,258.4,0.8
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,398.4,1.24
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,355,1.1
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.88,0.68
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245,0.76
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2000,6.21
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1164,3.61
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,800,2.48
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2233.33,6.94
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1057.5,3.28
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,966,3
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2000,6.21
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1212.4,3.77
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,1156,3.59
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,pulses and nuts,Beans,50,KG,actual,Retail,LKR,814,2.53
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1103.02,3.43
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1146.4,3.56
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,314.5,0.98
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,222.4,0.69
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,652,2.02
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,1256.4,3.9
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,78.04,0.24
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,461.97,1.43
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,460,1.43
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,224,0.7
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,410.4,1.27
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,192.8,0.6
2024-01-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,286,0.89
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,203.5,0.63
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,388,1.2
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.08,0.68
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,255.04,0.79
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,55.32,0.17
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1290.8,4.01
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2430,7.55
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1290,4.01
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,1018,3.16
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2020,6.27
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1259.2,3.91
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1181,3.67
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1278,3.97
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,1272.2,3.95
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,99.36,0.31
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,611.2,1.9
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,488.4,1.52
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,460.67,1.43
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,350.4,1.09
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,627.6,1.95
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,197.75,0.61
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,431.33,1.34
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.9,0.68
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,270,0.84
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,54.49,0.17
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1965,6.1
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1235.5,3.84
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1400,4.35
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,850,2.64
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1800,5.59
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,1179.67,3.66
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,pulses and nuts,Beans,50,KG,actual,Retail,LKR,934.67,2.9
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1086.33,3.37
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,199.33,0.62
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,725.33,2.25
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,1294.67,4.02
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,682,2.12
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,459.3,1.43
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,471.67,1.46
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,215,0.67
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,257.29,0.8
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2450,7.61
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1400,4.35
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,875,2.72
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1198.67,3.72
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,Beans,50,KG,actual,Retail,LKR,838.67,2.6
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,1010,3.14
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,323.33,1
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,683.33,2.12
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,573.33,1.78
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,448.33,1.39
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,204,0.63
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,418.75,1.3
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,426.67,1.33
2024-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,221.2,0.69
2024-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,492,1.53
2024-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.64,0.68
2024-01-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,56.4,0.18
